U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,92004,82,0,0,2,1,92004,131072,697,131769
2,92004,164,0,0,4,1,92004,131072,697,131769
2,92004,328,0,0,8,1,92004,131072,697,131769
2,92004,656,0,0,16,1,92004,131072,697,131769
2,92015,2401,0,0,1,1,92015,158650,2401,161051
2,92043,3143,0,0,1,1,92043,215168,22001,237169
2,92053,1,0,0,1,1,92053,101250,1,101251
2,92053,95,0,0,1,1,92053,301088,475,301563
2,92053,97,0,0,2,1,92053,593028,97,593125
2,92053,4131,0,0,1,1,92053,156250,4131,160381
2,92053,28431,0,0,1,1,92053,54872,85293,140165
2,92053,70227,0,0,1,1,92053,33280,632043,665323
2,92055,5,0,0,1,1,92055,93312,35,93347
2,92113,15625,0,0,1,1,92113,128,109375,109503
2,92125,5,0,0,2,1,92125,109568,25,109593
2,92125,41,0,0,1,1,92125,480200,123,480323
2,92125,75,0,0,1,1,92125,219136,825,219961
2,92125,1375,0,0,2,1,92125,293888,6875,300763
2,92125,8405,0,0,1,1,92125,98758,8405,107163
2,92125,19683,0,0,1,1,92125,125000,59049,184049
2,92125,31423,0,0,1,1,92125,3936,157115,161051
2,92125,42189,0,0,1,1,92125,83750,42189,125939
2,92155,1,0,0,2,1,92155,336140,1,336141
2,92155,2023,0,0,1,1,92155,211250,2023,213273
2,92155,4131,0,0,1,1,92155,270494,4131,274625
2,92155,6811,0,0,1,1,92155,655360,115787,771147
2,92155,13165,0,0,1,1,92155,198254,13165,211419
2,92155,15625,0,0,1,1,92155,36992,109375,146367
2,92155,48841,0,0,1,1,92155,8192,634933,643125
2,92155,78125,0,0,1,1,92155,57122,78125,135247
2,92155,78125,0,0,1,1,92155,303264,390625,693889
2,92167,1,0,0,4,1,92167,422576,1,422577
2,92167,37,0,0,2,1,92167,117612,37,117649
2,92167,37,0,0,2,1,92167,130284,37,130321
2,92167,9747,0,0,1,1,92167,98494,9747,108241
2,92167,16317,0,0,1,1,92167,54872,48951,103823
2,92167,16807,0,0,1,1,92167,12672,117649,130321
2,92169,16807,0,0,1,1,92169,12672,117649,130321
2,92205,55323,0,0,1,1,92205,25000,165969,190969
2,92233,43,0,0,1,1,92233,371250,43,371293
2,92233,1521,0,0,1,1,92233,625000,4563,629563
2,92235,43,0,0,1,1,92235,371250,43,371293
2,92235,1521,0,0,1,1,92235,625000,4563,629563
2,92239,277,0,0,1,1,92239,354294,277,354571
2,92253,15625,0,0,1,1,92253,128,109375,109503
2,92293,3,0,0,1,1,92293,1090250,3,1090253
2,92293,267,0,0,1,1,92293,1458632,801,1459433
2,92293,289,0,0,1,1,92293,182250,289,182539
2,92293,427,0,0,1,1,92293,171698,427,172125
2,92293,17873,0,0,1,1,92293,48416,89365,137781
2,92293,19683,0,0,1,1,92293,58600,59049,117649
2,92293,32805,0,0,1,1,92293,712,98415,99127
2,92293,59049,0,0,1,1,92293,131072,1003833,1134905
2,92293,78231,0,0,1,1,92293,148750,78231,226981
2,92293,85849,0,0,1,1,92293,80000,600943,680943
2,92295,19683,0,0,1,1,92295,58600,59049,117649
2,92313,1,0,0,4,1,92313,998000,1,998001
2,92323,2401,0,0,1,1,92323,348800,16807,365607
2,92323,8575,0,0,1,1,92323,118176,42875,161051
2,92365,1,0,0,1,1,92365,2138112,13,2138125
2,92365,7,0,0,1,1,92365,105118,7,105125
2,92365,11,0,0,1,1,92365,121912,33,121945
2,92365,13,0,0,1,1,92365,151250,13,151263
2,92365,29,0,0,4,1,92365,102400,87,102487
2,92365,91,0,0,1,1,92365,1771470,91,1771561
2,92365,125,0,0,1,1,92365,96096,625,96721
2,92365,841,0,0,1,1,92365,261954,841,262795
2,92365,2145,0,0,1,1,92365,229376,32175,261551
2,92365,3625,0,0,1,1,92365,201344,25375,226719
2,92365,4125,0,0,1,1,92365,742586,4125,746711
2,92365,16965,0,0,1,1,92365,636928,186615,823543
2,92365,22707,0,0,1,1,92365,28600,68121,96721
2,92365,24389,0,0,1,1,92365,1152,170723,171875
2,92365,29403,0,0,1,1,92365,17416,88209,105625
2,92365,33275,0,0,1,1,92365,492128,166375,658503
2,92365,35235,0,0,1,1,92365,968,105705,106673
2,92365,41067,0,0,1,1,92365,1648360,123201,1771561
2,92365,41209,0,0,1,1,92365,380666,41209,421875
2,92365,64757,0,0,1,1,92365,104,194271,194375
2,92365,85683,0,0,1,1,92365,193442,85683,279125
2,92365,86515,0,0,1,1,92365,10206,86515,96721
2,92365,92365,0,0,2,1,92365,4356,92365,96721
2,92389,19683,0,0,1,1,92389,244904,59049,303953
2,92391,4489,0,0,1,1,92391,281216,31423,312639
2,92391,33293,0,0,1,1,92391,67712,233051,300763
2,92391,35329,0,0,1,1,92391,8576,247303,255879
2,92395,1875,0,0,1,1,92395,557056,28125,585181
2,92433,5,0,0,1,1,92433,184832,45,184877
2,92433,139,0,0,1,1,92433,294272,973,295245
2,92433,6517,0,0,1,1,92433,2640000,45619,2685619
2,92433,16807,0,0,1,1,92433,12672,117649,130321
2,92433,19321,0,0,1,1,92433,352,96605,96957
2,92433,19321,0,0,1,1,92433,128,135247,135375
2,92433,24057,0,0,1,1,92433,1434112,216513,1650625
2,92433,45125,0,0,1,1,92433,115926,45125,161051
2,92433,71307,0,0,1,1,92433,125000,213921,338921
2,92463,18493,0,0,1,1,92463,3200,129451,132651
2,92475,5,0,0,8,1,92475,307456,5,307461
2,92475,18225,0,0,1,1,92475,512,164025,164537
2,92475,78125,0,0,1,1,92475,2303518,78125,2381643
