U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,46515,19683,0,0,1,1,46515,7000,59049,66049
2,46527,27439,0,0,1,1,46527,167042,27439,194481
2,46543,11449,0,0,1,1,46543,408726,11449,420175
2,46545,11125,0,0,1,1,46545,3424,55625,59049
2,46563,139,0,0,1,1,46563,220946,139,221085
2,46563,249,0,0,1,1,46563,49130,249,49379
2,46563,425,0,0,1,1,46563,74504,1275,75779
2,46563,19683,0,0,1,1,46563,774520,59049,833569
2,46563,20655,0,0,1,1,46563,468512,103275,571787
2,46569,1,0,0,4,1,46569,117648,1,117649
2,46585,99,0,0,1,1,46585,85750,99,85849
2,46585,121,0,0,1,1,46585,108544,1331,109875
2,46585,3375,0,0,1,1,46585,117128,10125,127253
2,46585,8575,0,0,1,1,46585,77274,8575,85849
2,46585,19683,0,0,1,1,46585,58600,59049,117649
2,46605,19,0,0,1,1,46605,53240,57,53297
2,46605,27,0,0,1,1,46605,55000,81,55081
2,46605,45,0,0,1,1,46605,161006,45,161051
2,46605,75,0,0,1,1,46605,75374,75,75449
2,46605,121,0,0,1,1,46605,48640,1089,49729
2,46605,1859,0,0,1,1,46605,76266,1859,78125
2,46605,2151,0,0,1,1,46605,54872,6453,61325
2,46605,3107,0,0,1,1,46605,121000,9321,130321
2,46605,11875,0,0,1,1,46605,8192,154375,162567
2,46605,26983,0,0,1,1,46605,204800,350779,555579
2,46605,41743,0,0,1,1,46605,7986,41743,49729
2,46618,2,0,0,4,1,46618,78400,3,78403
2,46629,27,0,0,8,1,46629,54016,27,54043
2,46645,1,0,0,1,1,46645,101250,1,101251
2,46653,9245,0,0,1,1,46653,864,46225,47089
2,46655,3395,0,0,1,1,46655,159014,3395,162409
2,46655,31525,0,0,1,1,46655,50912,157625,208537
2,46655,35557,0,0,1,1,46655,1568,177785,179353
2,46665,4131,0,0,1,1,46665,64928,20655,85583
2,46683,19683,0,0,1,1,46683,1960,59049,61009
2,46683,19773,0,0,1,1,46683,56,59319,59375
2,46693,14999,0,0,1,1,46693,44050,14999,59049
2,46695,15125,0,0,1,1,46695,1568,75625,77193
2,46725,89,0,0,16,1,46725,65536,89,65625
2,46759,107,0,0,4,1,46759,456976,107,457083
2,46759,11881,0,0,1,1,46759,63986,11881,75867
2,46765,47,0,0,4,1,46765,250000,47,250047
2,46765,81,0,0,1,1,46765,1225000,243,1225243
2,46765,459,0,0,1,1,46765,128968,1377,130345
2,46765,625,0,0,1,1,46765,642978,625,643603
2,46765,987,0,0,1,1,46765,52138,987,53125
2,46765,1965,0,0,1,1,46765,73696,9825,83521
2,46765,2751,0,0,1,1,46765,156250,2751,159001
2,46765,3087,0,0,1,1,46765,52138,3087,55225
2,46765,6125,0,0,1,1,46765,16768,42875,59643
2,46765,6157,0,0,1,1,46765,209952,30785,240737
2,46765,37553,0,0,1,1,46765,13930,37553,51483
2,46793,1,0,0,4,1,46793,400624,1,400625
2,46795,1,0,0,2,1,46795,66500,1,66501
2,46795,3125,0,0,1,1,46795,278478,3125,281603
2,46803,1,0,0,1,1,46803,64000,9,64009
2,46803,1,0,0,1,1,46803,71874,1,71875
2,46833,1,0,0,2,1,46833,53124,1,53125
2,46833,19,0,0,1,1,46833,54270,19,54289
2,46833,3249,0,0,1,1,46833,46600,9747,56347
2,46849,1331,0,0,1,1,46849,100352,14641,114993
2,46849,41503,0,0,1,1,46849,56454,41503,97957
2,46858,6694,0,0,4,1,46858,49984,10041,60025
2,46863,1,0,0,1,1,46863,65610,1,65611
