U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,114007,173,0,0,2,1,114007,213516,173,213689
2,114101,67,0,0,1,1,114101,335872,871,336743
2,114103,1,0,0,4,1,114103,174960,1,174961
2,114103,2783,0,0,1,1,114103,137842,2783,140625
2,114121,81,0,0,1,1,114121,119464,243,119707
2,114153,84375,0,0,1,1,114153,86528,759375,845903
2,114163,47,0,0,4,1,114163,250000,47,250047
2,114163,50525,0,0,1,1,114163,7552,353675,361227
2,114175,125,0,0,1,1,114175,1565856,625,1566481
2,114205,5,0,0,2,1,114205,257024,25,257049
2,114245,78125,0,0,1,1,114245,45698,78125,123823
2,114255,1,0,0,4,1,114255,140624,1,140625
2,114255,3645,0,0,1,1,114255,86528,32805,119333
2,114255,37179,0,0,1,1,114255,204800,483327,688127
2,114255,51183,0,0,1,1,114255,264056,153549,417605
2,114255,54043,0,0,1,1,114255,317250,54043,371293
2,114255,103823,0,0,1,1,114255,1299968,934407,2234375
2,114283,10125,0,0,1,1,114283,119498,10125,129623
2,114345,24389,0,0,1,1,114345,1152,170723,171875
2,114365,257,0,0,2,1,114365,292820,257,293077
2,114378,6,0,0,4,1,114378,366016,9,366025
2,114385,2187,0,0,1,1,114385,169000,6561,175561
2,114403,233,0,0,1,1,114403,220950,233,221183
2,114475,1,0,0,2,1,114475,2528900,1,2528901
2,114483,2401,0,0,1,1,114483,157568,16807,174375
2,114495,59049,0,0,1,1,114495,131072,1003833,1134905
