U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
10,4123,1953,1953,0,1,1,4123,1000,5859,6859
10,4159,4159,4159,0,2,1,4159,2700,4159,6859
10,4171,3483,3483,0,1,1,4171,1000,10449,11449
10,4189,71,71,0,1,1,4189,6490,71,6561
10,4191,1,1,0,1,1,4191,5390,1,5391
10,4219,4219,4219,0,1,1,4219,270,4219,4489
10,4299,289,289,0,1,1,4299,32670,289,32959
10,4387,107,107,0,1,1,4387,4510,107,4617
10,4401,2601,2601,0,1,1,4401,3430,2601,6031
10,4427,19,19,0,4,1,4427,10000,19,10019
10,4431,243,81,0,1,1,4431,12250,243,12493
10,4431,567,1701,0,1,1,4431,4840,1701,6541
10,4431,633,633,0,4,1,4431,10000,633,10633
10,4431,961,961,0,1,1,4431,24570,961,25531
10,4431,1521,1521,0,1,1,4431,24010,1521,25531
10,4471,1,1,0,2,1,4471,7100,1,7101
10,4557,243,729,0,1,1,4557,8680,729,9409
10,4569,2401,2401,0,1,1,4569,15230,2401,17631
10,4641,13,13,0,2,1,4641,4900,13,4913
10,4681,243,243,0,1,1,4681,49000,729,49729
10,4683,243,243,0,1,1,4683,49000,729,49729
10,4741,51,51,0,1,1,4741,13310,51,13361
10,4767,49,49,0,1,1,4767,6810,49,6859
10,4795,2187,2187,0,1,1,4795,3430,2187,5617
10,4807,1,7,0,1,1,4807,12160,7,12167
10,4807,207,69,0,1,1,4807,30250,207,30457
10,4807,729,2187,0,1,1,4807,3080,2187,5267
10,4927,2809,2809,0,1,1,4927,2430,2809,5239
10,4959,2349,2349,0,1,1,4959,4510,2349,6859
10,4981,293,293,0,2,1,4981,12100,293,12393
