U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,121002,6,0,0,4,1,121002,262144,27,262171
2,121002,12,0,0,8,1,121002,262144,27,262171
2,121002,24,0,0,16,1,121002,262144,27,262171
2,121009,9,0,0,1,1,121009,205352,27,205379
2,121009,59,0,0,4,1,121009,257488,59,257547
2,121009,16807,0,0,1,1,121009,12672,117649,130321
2,121009,56549,0,0,1,1,121009,739328,622039,1361367
2,121015,78003,0,0,1,1,121015,629278,78003,707281
2,121023,1323,0,0,1,1,121023,261256,3969,265225
2,121023,5537,0,0,1,1,121023,531250,5537,536787
2,121023,30375,0,0,1,1,121023,36992,212625,249617
2,121075,1215,0,0,1,1,121075,154976,6075,161051
2,121095,2197,0,0,1,1,121095,156250,2197,158447
2,121099,12321,0,0,1,1,121099,95048,36963,132011
2,121105,365,0,0,1,1,121105,199712,1825,201537
2,121105,3125,0,0,1,1,121105,302526,3125,305651
2,121108,26,0,0,4,1,121108,248832,65,248897
2,121108,52,0,0,8,1,121108,248832,65,248897
2,121119,2401,0,0,1,1,121119,174746,2401,177147
2,121135,13279,0,0,1,1,121135,110752,66395,177147
2,121173,625,0,0,1,1,121173,462722,625,463347
2,121191,70227,0,0,1,1,121191,136514,70227,206741
2,121210,62,0,0,4,1,121210,184000,93,184093
2,121231,3,0,0,1,1,121231,602624,27,602651
2,121233,3125,0,0,1,1,121233,129654,3125,132779
2,121245,2401,0,0,1,1,121245,445568,16807,462375
2,121251,169,0,0,1,1,121251,468952,507,469459
2,121275,5,0,0,1,1,121275,184832,45,184877
2,121275,13,0,0,1,1,121275,151250,13,151263
2,121275,49,0,0,4,1,121275,950576,49,950625
2,121275,91,0,0,1,1,121275,1771470,91,1771561
2,121275,361,0,0,1,1,121275,204974,361,205335
2,121275,491,0,0,1,1,121275,909792,2455,912247
2,121275,1089,0,0,1,1,121275,156250,1089,157339
2,121275,1539,0,0,1,1,121275,369754,1539,371293
2,121275,13257,0,0,1,1,121275,2048,145827,147875
2,121275,14553,0,0,1,1,121275,298528,72765,371293
2,121275,16807,0,0,1,1,121275,12672,117649,130321
2,121275,17787,0,0,1,1,121275,187720,53361,241081
2,121275,59049,0,0,1,1,121275,104,177147,177251
2,121275,70213,0,0,1,1,121275,51200,772343,823543
2,121315,1,0,0,2,1,121315,306180,1,306181
2,121315,729,0,0,1,1,121315,125146,729,125875
2,121315,2187,0,0,1,1,121315,153064,6561,159625
2,121315,25725,0,0,1,1,121315,1696,128625,130321
2,121315,53067,0,0,1,1,121315,424,159201,159625
2,121317,68921,0,0,1,1,121317,158922,68921,227843
2,121345,78125,0,0,1,1,121345,618272,390625,1008897
2,121359,2401,0,0,1,1,121359,890496,16807,907303
2,121363,1683,0,0,1,1,121363,120832,18513,139345
2,121363,7047,0,0,1,1,121363,61952,63423,125375
2,121363,8649,0,0,1,1,121363,625000,25947,650947
2,121363,12393,0,0,1,1,121363,168200,37179,205379
2,121363,19683,0,0,1,1,121363,2560,177147,179707
2,121389,79507,0,0,1,1,121389,50814,79507,130321
2,121423,9375,0,0,1,1,121423,171614,9375,180989
2,121429,323,0,0,1,1,121429,1633366,323,1633689
2,121429,361,0,0,1,1,121429,1189888,3971,1193859
2,121429,16807,0,0,1,1,121429,12672,117649,130321
2,121429,52479,0,0,1,1,121429,1719082,52479,1771561
2,121429,117113,0,0,1,1,121429,7546,117113,124659
2,121431,4913,0,0,1,1,121431,4782592,44217,4826809
2,121471,49,0,0,8,1,121471,559872,49,559921
2,121483,15925,0,0,1,1,121483,69984,79625,149609
2,121483,83349,0,0,1,1,121483,120328,250047,370375
2,121483,121483,0,0,1,1,121483,57122,121483,178605
