U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,130543,967,0,0,1,1,130543,245728,4835,250563
2,130585,1,0,0,2,1,130585,152684,1,152685
2,130585,13,0,0,2,1,130585,177612,13,177625
2,130585,13,0,0,2,1,130585,904932,13,904945
2,130585,29,0,0,1,1,130585,155648,377,156025
2,130585,79,0,0,1,1,130585,4151250,79,4151329
2,130585,125,0,0,1,1,130585,3538522,125,3538647
2,130585,245,0,0,2,1,130585,531196,245,531441
2,130585,567,0,0,1,1,130585,1216000,5103,1221103
2,130585,779,0,0,1,1,130585,341446,779,342225
2,130585,1025,0,0,1,1,130585,384104,3075,387179
2,130585,1107,0,0,1,1,130585,224518,1107,225625
2,130585,1875,0,0,1,1,130585,123424,9375,132799
2,130585,2025,0,0,1,1,130585,649064,6075,655139
2,130585,3159,0,0,1,1,130585,341446,3159,344605
2,130585,3625,0,0,1,1,130585,1213682,3625,1217307
2,130585,4563,0,0,1,1,130585,781250,4563,785813
2,130585,6591,0,0,1,1,130585,600250,6591,606841
2,130585,9747,0,0,1,1,130585,860672,87723,948395
2,130585,9875,0,0,1,1,130585,112504,29625,142129
2,130585,10507,0,0,1,1,130585,192618,10507,203125
2,130585,13351,0,0,1,1,130585,103968,66755,170723
2,130585,15379,0,0,1,1,130585,26240,107653,133893
2,130585,20577,0,0,1,1,130585,4930390,20577,4950967
2,130585,21141,0,0,1,1,130585,150176,105705,255881
2,130585,28561,0,0,1,1,130585,3670016,542659,4212675
2,130585,29889,0,0,1,1,130585,159790,29889,189679
2,130585,35721,0,0,1,1,130585,137842,35721,173563
2,130585,44631,0,0,1,1,130585,211250,44631,255881
2,130585,45125,0,0,1,1,130585,58464,225625,284089
2,130585,49815,0,0,1,1,130585,1605632,747225,2352857
2,130585,56875,0,0,1,1,130585,31104,398125,429229
2,130585,57591,0,0,1,1,130585,549250,57591,606841
2,130585,59049,0,0,1,1,130585,100646,59049,159695
2,130585,59535,0,0,1,1,130585,132878,59535,192413
2,130585,63423,0,0,1,1,130585,1658368,570807,2229175
2,130585,66625,0,0,1,1,130585,192128,466375,658503
2,130585,82369,0,0,1,1,130585,410670,82369,493039
2,130585,93931,0,0,1,1,130585,1630720,845379,2476099
2,130585,97875,0,0,1,1,130585,199712,489375,689087
2,130585,121581,0,0,1,1,130585,55432,364743,420175
2,130603,279,0,0,1,1,130603,146410,279,146689
2,130611,3,0,0,1,1,130611,240734,3,240737
2,130611,221,0,0,4,1,130611,311248,221,311469
2,130611,3087,0,0,1,1,130611,625672,9261,634933
2,130645,29,0,0,1,1,130645,320650,29,320679
2,130645,29,0,0,1,1,130645,918702,29,918731
2,130645,81,0,0,1,1,130645,918488,243,918731
2,130645,925,0,0,1,1,130645,167562,925,168487
2,130645,1479,0,0,1,1,130645,602360,4437,606797
2,130645,1819,0,0,1,1,130645,2682790,1819,2684609
2,130645,2809,0,0,1,1,130645,3878750,2809,3881559
2,130645,3103,0,0,1,1,130645,317152,15515,332667
2,130645,6413,0,0,1,1,130645,197950,6413,204363
2,130645,6561,0,0,1,1,130645,192814,6561,199375
2,130645,6919,0,0,1,1,130645,219136,76109,295245
2,130645,15317,0,0,1,1,130645,165888,168487,334375
2,130645,23409,0,0,1,1,130645,207866,23409,231275
2,130645,32625,0,0,1,1,130645,18656,163125,181781
2,130645,124497,0,0,1,1,130645,30118,124497,154615
2,130663,243,0,0,1,1,130663,202882,243,203125
2,130663,403,0,0,1,1,130663,143750,403,144153
2,130663,3653,0,0,1,1,130663,147250,3653,150903
2,130663,13851,0,0,1,1,130663,228488,41553,270041
2,130663,19683,0,0,1,1,130663,9728,177147,186875
2,130663,35125,0,0,1,1,130663,9568,175625,185193
2,130663,73125,0,0,1,1,130663,11552,365625,377177
2,130665,3875,0,0,1,1,130665,860672,34875,895547
2,130713,17,0,0,16,1,130713,196608,17,196625
2,130713,54289,0,0,1,1,130713,742586,54289,796875
2,130723,1,0,0,2,1,130723,137780,1,137781
2,130723,61,0,0,2,1,130723,337500,61,337561
2,130725,1,0,0,2,1,130725,137780,1,137781
2,130753,15435,0,0,1,1,130753,97336,46305,143641
2,130758,130758,0,0,4,1,130758,21952,196137,218089
2,130795,72665,0,0,1,1,130795,14112,363325,377437
2,130845,3,0,0,4,1,130845,495616,9,495625
2,130845,243,0,0,1,1,130845,1472000,2187,1474187
2,130845,51201,0,0,1,1,130845,109850,51201,161051
2,130845,62579,0,0,1,1,130845,1952,312895,314847
2,130845,75647,0,0,1,1,130845,40,226941,226981
2,130845,78125,0,0,1,1,130845,59616,390625,450241
2,130849,79507,0,0,1,1,130849,140454,79507,219961
2,130851,118389,0,0,1,1,130851,2744,355167,357911
2,130891,2439,0,0,1,1,130891,316894,2439,319333
2,130893,1355,0,0,1,1,130893,354294,1355,355649
2,130921,1,0,0,1,1,130921,255878,1,255879
2,130933,1,0,0,4,1,130933,390224,1,390225
2,130933,121,0,0,1,1,130933,214254,121,214375
2,130933,729,0,0,1,1,130933,343000,2187,345187
2,130933,24389,0,0,1,1,130933,1152,170723,171875
2,130933,24389,0,0,1,1,130933,55296,268279,323575
2,130933,41503,0,0,1,1,130933,55296,456533,511829
2,130935,15,0,0,1,1,130935,707266,15,707281
2,130975,13,0,0,1,1,130975,151250,13,151263
2,130975,91,0,0,1,1,130975,1771470,91,1771561
2,130975,1573,0,0,1,1,130975,328050,1573,329623
2,130975,2401,0,0,1,1,130975,140800,21609,162409
2,130975,55125,0,0,1,1,130975,1408,385875,387283
2,130975,84035,0,0,1,1,130975,33696,420175,453871
