U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,7525,1,0,0,8,1,7525,16640,1,16641
2,7525,27,0,0,1,1,7525,24010,27,24037
2,7525,81,0,0,1,1,7525,8192,1053,9245
2,7525,91,0,0,1,1,7525,8192,1183,9375
2,7525,169,0,0,1,1,7525,25886,169,26055
2,7525,441,0,0,1,1,7525,33280,3969,37249
2,7525,1715,0,0,1,1,7525,59168,8575,67743
2,7525,2187,0,0,1,1,7525,1720,6561,8281
2,7525,3125,0,0,1,1,7525,6176,15625,21801
2,7525,5375,0,0,1,1,7525,80288,26875,107163
2,7533,4805,0,0,1,1,7533,32,24025,24057
2,7579,1,0,0,4,1,7579,41552,1,41553
2,7579,169,0,0,1,1,7579,19494,169,19663
2,7579,1083,0,0,1,1,7579,5632,9747,15379
2,7579,2401,0,0,1,1,7579,5618,2401,8019
2,7579,2401,0,0,1,1,7579,2432,16807,19239
2,7588,2,0,0,2,1,7588,64000,9,64009
2,7588,4,0,0,4,1,7588,64000,9,64009
2,7590,2,0,0,2,1,7590,64000,9,64009
2,7590,4,0,0,4,1,7590,64000,9,64009
2,7593,1,0,0,2,1,7593,10124,1,10125
2,7623,1,0,0,4,1,7623,14640,1,14641
2,7623,9,0,0,1,1,7623,10648,27,10675
2,7623,9,0,0,8,1,7623,15616,9,15625
2,7623,1875,0,0,1,1,7623,7442,1875,9317
2,7623,3355,0,0,1,1,7623,32,16775,16807
2,7635,243,0,0,1,1,7635,25088,2187,27275
2,7653,2551,0,0,2,1,7653,1024,12755,13779
2,7657,351,0,0,1,1,7657,18944,3159,22103
2,7663,81,0,0,1,1,7663,42632,243,42875
2,7663,365,0,0,1,1,7663,7584,1825,9409
2,7665,1,0,0,2,1,7665,19844,1,19845
2,7665,1,0,0,2,1,7665,142884,1,142885
2,7665,1,0,0,4,1,7665,17424,1,17425
2,7665,9,0,0,1,1,7665,13448,27,13475
2,7665,81,0,0,1,1,7665,42632,243,42875
2,7665,289,0,0,1,1,7665,24750,289,25039
2,7665,289,0,0,1,1,7665,39424,2601,42025
2,7665,365,0,0,1,1,7665,5248,2555,7803
2,7665,697,0,0,1,1,7665,2560,6273,8833
2,7665,729,0,0,1,1,7665,20440,2187,22627
2,7665,891,0,0,1,1,7665,2048,9801,11849
2,7665,1331,0,0,1,1,7665,53290,1331,54621
2,7665,1617,0,0,1,1,7665,186880,14553,201433
2,7665,1681,0,0,1,1,7665,49000,5043,54043
2,7665,1815,0,0,1,1,7665,8704,16335,25039
2,7665,2125,0,0,1,1,7665,42592,10625,53217
2,7665,2401,0,0,1,1,7665,11250,2401,13651
2,7665,2401,0,0,1,1,7665,31974,2401,34375
2,7665,2583,0,0,1,1,7665,6250,2583,8833
2,7665,3125,0,0,1,1,7665,5984,15625,21609
2,7665,3321,0,0,1,1,7665,128,23247,23375
2,7665,3675,0,0,1,1,7665,23944,11025,34969
2,7665,3773,0,0,1,1,7665,54400,26411,80811
2,7665,4913,0,0,1,1,7665,16038,4913,20951
2,7665,4913,0,0,1,1,7665,92250,4913,97163
2,7665,5329,0,0,1,1,7665,4046,5329,9375
2,7665,5913,0,0,1,1,7665,2662,5913,8575
2,7665,5929,0,0,1,1,7665,31250,5929,37179
2,7665,6125,0,0,1,1,7665,15744,42875,58619
2,7665,6561,0,0,1,1,7665,392,19683,20075
2,7665,6885,0,0,1,1,7665,9922,6885,16807
2,7683,243,0,0,1,1,7683,20882,243,21125
2,7683,841,0,0,1,1,7683,73034,841,73875
2,7683,1431,0,0,1,1,7683,29000,4293,33293
2,7693,1099,0,0,1,1,7693,2432,7693,10125
2,7693,2375,0,0,1,1,7693,32,11875,11907
2,7695,3125,0,0,1,1,7695,16416,15625,32041
2,7695,6859,0,0,1,1,7695,39366,6859,46225
2,7705,7,0,0,1,1,7705,8576,49,8625
2,7705,49,0,0,1,1,7705,8832,343,9175
2,7705,1875,0,0,1,1,7705,6566,1875,8441
2,7719,6889,0,0,1,1,7719,3038,6889,9927
2,7720,10,0,0,2,1,7720,23328,25,23353
2,7720,20,0,0,4,1,7720,23328,25,23353
2,7731,2187,0,0,1,1,7731,2888,6561,9449
2,7733,1,0,0,1,1,7733,68782,1,68783
2,7733,121,0,0,1,1,7733,11830,121,11951
2,7733,1331,0,0,1,1,7733,13034,1331,14365
2,7733,1369,0,0,1,1,7733,9248,6845,16093
2,7733,3179,0,0,1,1,7733,25382,3179,28561
2,7733,3553,0,0,1,1,7733,32,17765,17797
2,7733,6875,0,0,1,1,7733,1406,6875,8281
2,7735,1,0,0,2,1,7735,31212,1,31213
2,7735,1,0,0,4,1,7735,28560,1,28561
2,7735,91,0,0,1,1,7735,8192,1183,9375
2,7735,441,0,0,1,1,7735,6656,3969,10625
2,7735,455,0,0,2,1,7735,17408,2275,19683
2,7735,625,0,0,1,1,7735,43218,625,43843
2,7747,1,0,0,8,1,7747,16128,1,16129
2,7795,3125,0,0,1,1,7795,24334,3125,27459
2,7803,243,0,0,1,1,7803,49000,729,49729
2,7803,425,0,0,1,1,7803,7136,2125,9261
2,7828,3914,0,0,2,1,7828,512,17613,18125
2,7828,7828,0,0,4,1,7828,512,17613,18125
2,7843,1,0,0,1,1,7843,64000,9,64009
2,7843,1,0,0,1,1,7843,71874,1,71875
2,7843,2511,0,0,1,1,7843,11776,22599,34375
2,7843,4805,0,0,1,1,7843,32,24025,24057
2,7845,1,0,0,1,1,7845,48734,1,48735
2,7845,2187,0,0,1,1,7845,18050,2187,20237
2,7845,2375,0,0,1,1,7845,32,11875,11907
2,7845,4707,0,0,1,1,7845,512,42363,42875
2,7845,6859,0,0,1,1,7845,14750,6859,21609
2,7885,5,0,0,1,1,7885,29216,25,29241
2,7885,675,0,0,1,1,7885,12616,2025,14641
2,7885,6859,0,0,1,1,7885,13310,6859,20169
2,7885,6859,0,0,1,1,7885,311250,6859,318109
2,7903,2401,0,0,1,1,7903,128,16807,16935
2,7915,9,0,0,1,1,7915,21866,9,21875
2,7915,91,0,0,1,1,7915,8192,1183,9375
2,7915,135,0,0,1,1,7915,8192,1755,9947
2,7915,1583,0,0,1,1,7915,2560,14247,16807
2,7915,3625,0,0,1,1,7915,13182,3625,16807
2,7929,121,0,0,1,1,7929,16686,121,16807
2,7953,1849,0,0,1,1,7953,17834,1849,19683
2,7953,6507,0,0,1,1,7953,2738,6507,9245
2,7959,343,0,0,1,1,7959,143298,343,143641
2,7973,121,0,0,1,1,7973,9826,121,9947
2,7973,4913,0,0,1,1,7973,4802,4913,9715
2,7993,7993,0,0,2,1,7993,2132,7993,10125
2,7995,3125,0,0,1,1,7995,61952,28125,90077
2,7995,4225,0,0,1,1,7995,5816,12675,18491
2,7999,1,0,0,8,1,7999,16128,1,16129
