U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,98515,6561,0,0,1,1,98515,328390,6561,334951
2,98515,59049,0,0,1,1,98515,131072,1003833,1134905
2,98523,15201,0,0,1,1,98523,12800,136809,149609
2,98553,2197,0,0,1,1,98553,126350,2197,128547
2,98553,15625,0,0,1,1,98553,128,109375,109503
2,98553,33075,0,0,1,1,98553,31096,99225,130321
2,98593,1,0,0,4,1,98593,242000,1,242001
2,98593,39125,0,0,1,1,98593,32,195625,195657
2,98683,9,0,0,1,1,98683,211250,9,211259
2,98683,243,0,0,1,1,98683,946688,2187,948875
2,98685,15625,0,0,1,1,98685,137842,15625,153467
2,98743,675,0,0,1,1,98743,184832,6075,190907
2,98745,1,0,0,2,1,98745,925100,1,925101
2,98745,5,0,0,2,1,98745,267264,25,267289
2,98745,8977,0,0,1,1,98745,92160,98747,190907
2,98745,31581,0,0,1,1,98745,9080,94743,103823
2,98775,2195,0,0,2,1,98775,140288,10975,151263
2,98775,10609,0,0,1,1,98775,262766,10609,273375
2,98785,9,0,0,1,1,98785,859000,27,859027
2,98785,21475,0,0,1,1,98785,258366,21475,279841
2,98785,59049,0,0,1,1,98785,86122,59049,145171
2,98845,9261,0,0,1,1,98845,267776,83349,351125
2,98875,15625,0,0,1,1,98875,128,109375,109503
2,98875,28125,0,0,1,1,98875,1912864,140625,2053489
2,98889,83521,0,0,1,1,98889,93626,83521,177147
2,98910,2,0,0,2,1,98910,175616,9,175625
2,98910,4,0,0,4,1,98910,175616,9,175625
2,98910,8,0,0,8,1,98910,175616,9,175625
2,98923,22275,0,0,1,1,98923,34816,245025,279841
2,98943,1,0,0,4,1,98943,421200,1,421201
2,98943,625,0,0,1,1,98943,149058,625,149683
2,98943,1183,0,0,1,1,98943,113280,8281,121561
2,98943,1521,0,0,1,1,98943,625000,4563,629563
2,98943,1849,0,0,1,1,98943,131584,16641,148225
2,98943,3645,0,0,1,1,98943,402976,18225,421201
2,98943,7007,0,0,1,1,98943,400000,49049,449049
2,98943,9245,0,0,1,1,98943,485216,46225,531441
2,98943,11907,0,0,1,1,98943,73960,35721,109681
2,98943,13689,0,0,1,1,98943,301000,41067,342067
2,98943,20339,0,0,1,1,98943,143370,20339,163709
2,98943,28561,0,0,1,1,98943,321250,28561,349811
2,98943,29913,0,0,1,1,98943,352256,388869,741125
2,98943,33453,0,0,1,1,98943,80000,234171,314171
2,98943,41067,0,0,1,1,98943,76582,41067,117649
2,98943,45253,0,0,1,1,98943,18432,497783,516215
2,98943,66049,0,0,1,1,98943,739206,66049,805255
2,98973,27,0,0,1,1,98973,168070,27,168097
