U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
21,2078,1039,2078,0,1,1,2078,3969,4156,8125
21,2090,512,2048,0,1,1,2090,567,2048,2615
21,2132,2,4,0,1,1,2132,3969,8,3977
21,2158,64,128,0,1,1,2158,3969,256,4225
21,2242,289,289,0,1,1,2242,3192,289,3481
21,2338,64,128,0,1,1,2338,3969,256,4225
21,2368,25,25,0,1,1,2368,6216,25,6241
21,2440,25,25,0,1,1,2440,3696,25,3721
21,2470,1,1,0,1,1,2470,10815,1,10816
21,2482,1024,2048,0,1,1,2482,4599,2048,6647
21,2494,64,16,0,1,1,2494,7203,64,7267
21,2538,500,1000,0,1,1,2538,3969,2000,5969
21,2548,64,128,0,1,1,2548,3969,256,4225
21,2620,256,128,0,1,1,2620,16905,256,17161
21,2620,361,361,0,1,1,2620,16800,361,17161
21,2678,2,4,0,1,1,2678,4221,4,4225
21,2788,289,578,0,1,1,2788,3969,1156,5125
21,2850,437,437,0,1,1,2850,2688,437,3125
21,2858,64,128,0,1,1,2858,3969,256,4225
21,2926,64,128,0,1,1,2926,3843,128,3971
21,2990,160,640,0,1,1,2990,6237,640,6877
21,2990,169,169,0,1,1,2990,2856,169,3025
21,2990,169,169,0,1,1,2990,3927,169,4096
21,2990,169,169,0,1,1,2990,13125,169,13294
21,2990,169,169,0,1,1,2990,15456,169,15625
21,2990,289,1445,0,1,1,2990,1701,1445,3146
21,2990,520,2600,0,1,1,2990,1701,2600,4301
21,3000,128,256,0,1,1,3000,5985,256,6241
