U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,136533,1,0,0,2,1,136533,137780,1,137781
2,136533,9261,0,0,1,1,136533,82048,64827,146875
2,136555,29791,0,0,1,1,136555,28192,148955,177147
2,136555,58125,0,0,1,1,136555,485536,290625,776161
2,136563,6655,0,0,1,1,136563,391168,73205,464373
2,136563,8361,0,0,1,1,136563,86528,75249,161777
2,136563,19683,0,0,1,1,136563,508442,19683,528125
2,136563,105625,0,0,1,1,136563,33614,105625,139239
2,136675,1,0,0,8,1,136675,408320,1,408321
2,136675,4713,0,0,1,1,136675,161312,23565,184877
2,136675,24389,0,0,1,1,136675,1152,170723,171875
2,136675,25375,0,0,1,1,136675,50272,126875,177147
2,136675,27783,0,0,1,1,136675,62840,83349,146189
2,136675,63261,0,0,1,1,136675,195112,189783,384895
2,136695,9,0,0,1,1,136695,211250,9,211259
2,136695,1521,0,0,1,1,136695,625000,4563,629563
2,136695,4913,0,0,1,1,136695,322102,4913,327015
2,136695,20339,0,0,1,1,136695,182250,20339,202589
2,136773,5471,0,0,1,1,136773,123032,16413,139445
2,136785,625,0,0,1,1,136785,214326,625,214951
2,136793,1,0,0,4,1,136793,250000,1,250001
2,136815,15129,0,0,1,1,136815,254464,136161,390625
2,136815,92513,0,0,1,1,136815,58750,92513,151263
2,136873,25,0,0,1,1,136873,585362,25,585387
2,136915,3375,0,0,1,1,136915,181634,3375,185009
2,136969,102439,0,0,1,1,136969,524288,1946341,2470629
